Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Chez Emily Fine Handmade Chocolates,https://www.facebook.com/chezemilyofficial?fref=ts,+35318352252,-6.3969552,53.510178,Meath,Ashbourne,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Waterford Walls Guided Art Trail Walk,https://streetartink.ie/guided-art-tours/,+353852508147,-7.1153369,52.2580926,Waterford,Waterford City,Republic of Ireland,"Walking,Activity Operator,Tour"
O'Donoghue's Boating,http://www.killarneydaytour.com,+353(0)646631068,-9.50949582445742,52.0591309678394,Kerry,Killarney,Republic of Ireland,"Cruising,Fishing,Angling,Activity Operator,Boat,Tour"
Island Discovery - Inishbofin Ferry,https://inishbofinferry.ie/,+353(0)9545819,-10.1938753949712,53.6213274215726,Galway,Inishbofin Island,Republic of Ireland,"Transport,Activity Operator,Coach,Road"
Galway Dark Tour,https://marteenlane.com/galway-dark-tour/,+353831992548,-9.0496711,53.2748164,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
Doagh Famine Village,https://www.doaghfaminevillage.com/,+353749378078,-7.335867,55.308903,Donegal,Ballyliffin,Republic of Ireland,"Museums and Attraction,Cafe,Food and Drink"
Corrib Tours on the Corrib Princess,https://corribprincess.ie/,+353878065366,-9.0540159,53.2773452,Galway,Galway City,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Corrib Cruises & Corrib Ferries,https://www.corribcruises.com/,+353879946380,-9.28161238141853,53.5385265721061,Mayo,Cong,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Walk and Talk Tour of Galway City,,+353(0)876901452,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
HerGalway Walking Tour,https://marteenlane.com/hergalway-walking-tour/,+353831992548,-9.0496711,53.2748164,Galway,Galway City,Republic of Ireland,"Walking,Activity Operator,Tour"
Clare Island Ferry,https://www.clareislandferry.com/,+3539823737,-9.9881419536732,53.7924554847732,Mayo,Clare Island,Republic of Ireland,"Transport,Activity Operator,Coach,Road"
Carraig Climbing,http://www.carraigclimbing.com,+353876647285,-8.48080712641232,54.2713073010575,Sligo,Sligo Town,Republic of Ireland,"Climbing,Activity Operator,Walking,Tour"
Tierney Cycles & Fishing,https://www.clarebikehire.com/,+353656829433,-8.9822398,52.8447758,Clare,Ennis,Republic of Ireland,"Cycling,Shopping,Bike Rental"
Corkery's Bar,https://www.facebook.com/people/Corkerys-Sports-Bar/100046975915903/,+353646671831,-9.5101119,52.0598956,Kerry,Killarney,Republic of Ireland,"Food and Drink,Pubs and Bar"
Douglas Farmers Market,https://www.facebook.com/Douglas-Farmers-Market-131626026910762/,+353861685312,-8.4368784,51.8781636,Cork,Douglas,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Liss Ard Gardens,https://lissardestate.ie/,+3532840000,-9.25301,51.5299899,Cork,Skibbereen,Republic of Ireland,"Walking,Gardens,Garden"
Lee Valley Walking,http://www.leevalleywalking.com,+353(0)2645642,-9.10798016470595,51.9230258409283,Cork,Macroom,Republic of Ireland,"Walking,Activity Operator,Tour"
Kilkenny Golf Club,http://www.kilkennygolfclub.com,+353567765400,-7.249736,52.6713459,Kilkenny,Kilkenny City,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Quin Historical Cycling and Walking Tours,,+353(0)872365419,-8.8637803,52.8175778,Clare,Quin,Republic of Ireland,"Cycling,Activity Operator,Tour,Walking"
Castleblayney Outdoor Adventure Centre,https://www.facebook.com/Castleblayney-Outdoor-Adventure-Centre-331419474207400,+353873917459,-6.7272034,54.11682,Monaghan,Castleblayney,Republic of Ireland,"Climbing,Activity Operator,Kayaking,Sailing"
Blackwater Cruises,http://www.blackwatercruises.com,+353(0)879889076,-7.85013225586396,51.9565396626912,Cork,Youghal,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
Oceans Alive Visitor Centre & Seaside Trail,https://www.oceansalivevisitorcentre.com/,+3539543473,-9.972241,53.572665,Galway,Letterfrack,Republic of Ireland,"Bird Watching,Nature and Wildlife,Cruising,Fishing,Angling,Walking,Museums and Attraction,Boat,Tour"
Killinkere Visitor Farm,https://www.killinkerevisitorfarm.ie/,+353872596890,-7.062339,53.909817,Cavan,Virginia,Republic of Ireland,"Agriculture,Nature and Wildlife,Learning,Visitor Farm,Activity Operator,Tour"
Carraig Abhainn Gardens,https://westcorkgardentrail.com/portfolio/carraig-abhainn/,+353876392477,-9.5214824,51.6219243,Cork,Durrus,Republic of Ireland,"Gardens,Garden"
Muskerry Golf Club,http://www.muskerrygolfclub.ie,+353214385297,-8.6063217,51.9192239,Cork,Carrigrohane,Republic of Ireland,"Golf Course,Golf,Activity Operator"
The Wytchway Inn & Restaurant,https://www.thewytchwayinn.ie/,+35350443117,-7.898547,52.632958,Tipperary,Thurles,Republic of Ireland,"Food and Drink,Restaurant"
Hilton Park Garden,https://www.hiltonpark.ie,+3534756007,-7.2529443,54.134149,Monaghan,Clones,Republic of Ireland,"Photography,Learning,Gardens,Garden,Food and Drink,Restaurant"
The Venue Bar & Restaurant,https://www.facebook.com/venuestrandhill,+353719168167,-8.5959749,54.266897,Sligo,Strandhill,Republic of Ireland,"Food and Drink,Restaurant"
The Vee Bistro,https://www.facebook.com/theveecafe/,+35351386144,-7.152824,52.1627,Waterford,Tramore,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
The Trappers Inn & Jackson's Restaurant,https://www.facebook.com/thetrappersinn,+35391751228,-9.0235831,53.2890105,Galway,Galway City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Roundy Bar,https://www.theroundy.com/,+353214222202,-8.4761436,51.8988159,Cork,Cork City,Republic of Ireland,"Food and Drink,Venue,Comedy,Pubs and Bar"
The Salmon Inn,https://www.facebook.com/TheSalmonInnRestaurant,+353749734040,-8.1328332,54.6057094,Donegal,Laghey,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Secret Garden,https://www.facebook.com/TheSecretGardenGalway/,+353857583927,-9.0594409,53.2700401,Galway,Galway City,Republic of Ireland,"Food and Drink,Cafe"
The Sisters Social,https://www.thesisterssocial.ie/,+35361535351,-8.6061847,52.6857889,Clare,Corbally,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar,Cafe"
Kilbeggan Distillery Experience,https://www.kilbegganwhiskey.com/,+353579332134,-7.5028197,53.3692952,Westmeath,Kilbeggan,Republic of Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Pubs and Bar,Food Trails and Tour,Tour"
Kilkenny Castle,http://kilkennycastle.ie,+353567704100,-7.2492979,52.6504624,Kilkenny,Kilkenny City,Republic of Ireland,"Castle,Historic Houses and Castle,Gardens,Garden,Cafe,Food and Drink,Tour"
Carlingford Lough Cruises,https://www.carlingfordloughcruises.com/,1800938004,-6.1314408,54.033993,Louth,Carlingford,Republic of Ireland,"Food and Drink,Cruising,Activity Operator,Boat,Tour"
Jerpoint Abbey,https://heritageireland.ie/places-to-visit/jerpoint-abbey/,+353567724623,-7.1575182,52.5108422,Kilkenny,Thomastown,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Tír na Sí,http://www.tirnasi.com,+353214889431,-8.3474797,52.0291372,Cork,Watergrasshill,Republic of Ireland,"Restaurant,Visitor Farm,Cafe,Food and Drink,Local Produce,Activity Operator"
Pure Magic Kitesurfing Achill,https://puremagic.ie/achill,+353851056344,-10.0547219,53.995928,Mayo,Achill Island - Acaill,Republic of Ireland,"Restaurant,Kitesurfing,Windsurfing,Activity Operator,Surfing,Venue,Sports Venues,Cafe,Food and Drink"
Tralee Bay Wetlands Eco & Activity Park,https://traleebaywetlands.org/,+353667126700,-9.7163085,52.2613775,Kerry,Tralee,Republic of Ireland,"Bird Watching,Nature and Wildlife,Photography,Learning,Walking,Adventure Park,Activity Operator,Natural Landscape,Cafe,Food and Drink,Boat,Tour,Food Shops,Shopping"
North Clare Sea Kayaking,http://www.northclareseakayaking.com,+353851195489,-9.3768192,53.0161992,Clare,Doolin,Republic of Ireland,"Kayaking,Activity Operator,Tour"
Oakwood Stables  Equestrian Centre,http://www.oakwoodstables.ie/,+353861728878,-6.178157,52.908603,Wicklow,Redcross,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Clare Paintball,https://www.facebook.com/ClarePaintball,+353667185542,-8.7878394,52.8160645,Clare,Quin,Republic of Ireland,Activity Operator
Doolin Cliff Walk Guided Tour,http://www.doolincliffwalk.com,+353(0)657074170,-9.3858236,53.0194709,Clare,Doolin,Republic of Ireland,"Walking,Activity Operator,Tour"
Cooley Equestrian Centre,http://www.cooleyequestriancentre.com,+353860633487,-7.079164,55.197776,Donegal,Moville,Republic of Ireland,"Horse Riding,Equestrian"
Limerick Carriage Tours,http://www.limerickcarriagetours.com,+353851578356,-8.77782487094169,52.5641903331088,Limerick,Adare,Republic of Ireland,"Activity Operator,Tour"
Sligo Bay Sup,http://sligobaysup.ie,+353876001588,-8.57810400684571,54.3613823287679,Sligo,Ballinfull,Republic of Ireland,Activity Operator
Carne Golf Links,http://www.carnegolflinks.com/,+3539782292,-10.033822,54.223797,Mayo,Belmullet,Republic of Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
New Ross Golf Club,https://www.newrossgolfclub.ie/,+35351421433,-6.9727913,52.403131,Wexford,New Ross,Republic of Ireland,"Golf Course,Golf"
Tintern Abbey,https://heritageireland.ie/places-to-visit/tintern-abbey/,+35351562650,-6.838077,52.2369091,Wexford,New Ross,Republic of Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Cafe,Food and Drink,Tour"
Barrow Princess,https://barrowprincess.ie/,+353872529736,-6.9500252,52.3916307,Wexford,New Ross,Republic of Ireland,"Cruising,Boat,Tour"
Historic Stroll in Old Kinsale,http://www.historicstrollkinsale.com,+353872500731,-8.5222418,51.705291,Cork,Kinsale,Republic of Ireland,"Walking,Activity Operator,Tour"
Glenroe Open Farm,https://glenroefarm.ie/,+35312872288,-6.0536942,53.1140031,Wicklow,Kilcoole,Republic of Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink"
Ireland's School of Falconry,http://www.falconry.ie,+353949546820,-9.2850445,53.5344445,Mayo,Cong,Republic of Ireland,"Falconry,Nature and Wildlife,Activity Operator,Venue,Sports Venues"
The Snug Bar,https://www.facebook.com/TheSnugSligo,+353867348994,-8.473201,54.271925,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Pubs and Bar"
Brennanstown Riding School,http://www.brennanstownrs.ie,+35312863778,-6.1341301,53.1806674,Wicklow,Kilmacanogue,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Ballyliffin Golf Club,https://www.ballyliffingolfclub.com,+353749376119,-7.3731136,55.2924165,Donegal,Ballyliffin,Republic of Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range"
Enniscrone Golf Club,https://www.enniscronegolf.com/,+3539636297,-9.105534,54.2073745,Sligo,Enniscrone,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Letterkenny Karting Centre,http://www.lkactivitycentre.com/karting,+353749129077,-7.674309,54.984026,Donegal,Letterkenny,Republic of Ireland,"Zip Lining,Activity Operator"
Sweet Beat Café,https://www.facebook.com/TheSweetBeat?fref=ts,+353719138795,-8.4714429,54.271835,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Cafe"
Tramore Amusement & Leisure Park,http://www.tramoreamusements.com,+35351393986,-7.146217,52.159794,Waterford,Tramore,Republic of Ireland,"Activity Operator,Adventure Park,Fast Food,Food and Drink,Restaurant"
Letterkenny Golf Club,https://www.letterkennygolfclub.net/,+353749121150,-7.684574,54.964077,Donegal,Letterkenny,Republic of Ireland,"Golf Course,Golf,Activity Operator"
The Riverside Cottage,https://www.theriversidecottage.ie/,+35351873082,-7.0594444,52.2363889,Waterford,Waterford City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Lee Valley Golf & Country Club,http://www.leevalleygcc.ie,+353217331721,-8.700614,51.890345,Cork,Ovens,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Headfort Golf Club - New Course,http://www.headfortgolfclub.ie,+353469240146,-6.8602346,53.7252061,Meath,Kells -Kerry,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Aloha Surf School,http://www.surfschool.ie,+353872133996,-9.2861007,53.1174754,Clare,Fanore,Republic of Ireland,"Surfing,Activity Operator"
County Longford Golf Club,https://www.countylongfordgolfclub.com/,+353433346310,-7.781157,53.7210845,Longford,Longford Town,Republic of Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Tullyboy Farm,http://www.tullyboyfarm.com,+353876325293,-8.240407,53.939278,Roscommon,Boyle,Republic of Ireland,"Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Museums and Attraction,Visitor Farm"
Lough Key Boat Tours,https://www.loughkeyboats.com/,+353860846849,-8.233688,53.985039,Roscommon,Boyle,Republic of Ireland,"Sailing,Activity Operator,Boat,Tour"
Quadventure,http://www.quadventure.ie,+353539244660,-6.7609004,52.4432011,Wexford,Clonroche,Republic of Ireland,Activity Operator
Greenan Maze,http://www.greenanmaze.com,+35340446000,-6.3054657,52.9146029,Wicklow,Rathdrum,Republic of Ireland,"Craft,Shopping,Activity Operator,Museums and Attraction,Visitor Farm,Cafe,Food and Drink"
Killarney Golf & Fishing Club,https://www.killarneygolfclub.ie/,+353646631034,-9.5633692,52.0604588,Kerry,Killarney,Republic of Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range"
Esker Monastery Retreat,https://www.redemptoristsesker.ie/,+35391844007,-8.683624,53.282257,Galway,Athenry,Republic of Ireland,"Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Activity Operator"
Kia Ora Mini Farm,https://kiaoraminifarm.ie/,+3530539421166,-6.2511283,52.6757005,Wexford,Gorey,Republic of Ireland,"Agriculture,Nature and Wildlife,Visitor Farm"
Athlone Equestrian Centre,https://athloneequestrian.ie/,+353862433609,-7.8761284,53.4288013,Westmeath,Athlone,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Leahy's Open Farm,https://leahysopenfarm.ie/,+353838488142,-8.07292312907521,52.0089981054766,Cork,Dungourney,Republic of Ireland,"Restaurant,Climbing,Activity Operator,Visitor Farm,Cafe,Food and Drink"
Carlow Golf Club,https://www.carlowgolfclub.ie,+353599131695,-6.893996,52.852429,Carlow,Carlow Town,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Woodenbridge Golf Club,https://www.woodenbridge.ie,+35340235202,-6.231755,52.8330608,Wicklow,Arklow,Republic of Ireland,"Golf Course,Golf,Activity Operator"
The European Club,http://www.theeuropeanclub.com,+35340447415,-6.0690987,52.859679,Wicklow,Brittas Bay,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Nevsail Watersports & Adventures Clare,http://www.nevsailwatersports.com,+353863308236,-9.6529227,52.677756,Clare,Kilkee,Republic of Ireland,"Kitesurfing,Windsurfing,Activity Operator,Sailing,Surfing"
Skellig Coast Discovery,https://skelligcoastdiscovery.com,+353872906229,-10.0910429,51.7587934,Kerry,Caherdaniel,Republic of Ireland,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
Ocean Escapes,https://oceanescapes.ie/,+353864010627,-8.2986078,51.8045986,Cork,Crosshaven,Republic of Ireland,"Activity Operator,Boat,Tour"
Killarney Riding Stables,https://www.facebook.com/KillarneyRidingStables,+353646631686,-9.532012,52.068849,Kerry,Killarney,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Drummindoo Stud & Equitation Centre,http://www.drummindoo.com,+3539825616,-9.4992019,53.801586,Mayo,Westport,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator,Venue,Sports Venues"
Curraghduff Farm,https://www.curraghduffalpacas.com/,+353873968305,-9.4097531,53.4756443,Galway,Oughterard,Republic of Ireland,"Agriculture,Nature and Wildlife,Learning,Walking,Visitor Farm,Tour"
Oceans of Discovery,https://oceansofdiscovery.ie,+353861536812,-8.3131084,51.7451515,Cork,Roberts Cove,Republic of Ireland,Activity Operator
Summer SUP School Cork,https://summersup.ie,+353862597688,-9.744279,51.461843,Cork,Crookhaven,Republic of Ireland,Activity Operator
KerryClimbing,http://www.kerryclimbing.ie,+353877440523,-9.5044265,52.0599353,Kerry,Killarney,Republic of Ireland,"Climbing,Activity Operator,Walking"
Lahinch Surf School,https://lahinchsurfschool.com,+353879609667,-9.3468636,52.9323064,Clare,Lahinch,Republic of Ireland,"Surfing,Activity Operator"
Dingle Boat Tours - Sea Fishing,https://www.dingleboattours.com/deep-sea-fishing-in-dingle-bay.html,+353876726100,-10.278169,52.1387052,Kerry,Dingle,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Mount Temple Golf & Country Club,http://www.mounttemplegolfclub.com,+353906481841,-7.775226,53.429141,Westmeath,Moate,Republic of Ireland,"Golf Course,Golf"
Skellig Michael Cruises,https://www.skelligmichaelcruises.com/,+353876178114,-10.3668645357513,51.886465866044,Kerry,Portmagee,Republic of Ireland,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
Limerick City Walking Tours by Limerick Civic Trust,http://www.limerickcivictrust.ie/walking-tours,+353(0)61313399,-8.62918132753907,52.6619433175142,Limerick,Limerick City,Republic of Ireland,"Walking,Activity Operator,Tour"
The Kildare Maze,https://thekildaremaze.com/,+353894964899,-6.7646972,53.3063634,Kildare,Naas,Republic of Ireland,"Zip Lining,Activity Operator,Adventure Park,Cafe,Food and Drink"
Funkytown Adventure Centre,http://www.funkytown.ie,+353872611173,-8.31358,51.772938,Cork,Crosshaven,Republic of Ireland,"Kayaking,Activity Operator"
Ennis Golf Club,http://www.ennisgolfclub.com,+353656824074,-8.9981567,52.8408627,Clare,Ennis,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Carrigaholt Sea Angling Centre,http://www.fishandstay.com,+353659058209,-9.7213364,52.592001,Clare,Carrigaholt,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Rosslare Golf Links,https://rosslaregolf.com/,+353539132203,-6.3934382,52.2841533,Wexford,Rosslare,Republic of Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Clonshire Equestrian Centre,http://www.clonshire.com,+35361396770,-8.8344568,52.5570248,Limerick,Adare,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator"
Old Head Golf Links,http://www.oldhead.com,+353214778444,-8.5348256,51.6087939,Cork,Kinsale,Republic of Ireland,"Golf Course,Golf,Activity Operator"
